contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility,mid,T,r
A130518C00055000,A,2013-05-18,call,55.0,A,0.04,,0.11,,0,5,2013-01-23,0.0358,0.0153,-0.6498,1.9529,0.207,0.075,0.3150684931506849,0.1
A130518C00060000,A,2013-05-18,call,60.0,A,0.0,,0.05,,0,0,2013-01-23,0.0053,0.003,-0.1265,0.3808,0.207,0.025,0.3150684931506849,0.1
A130817C00021000,A,2013-08-17,call,21.0,A,23.0,,23.95,,0,0,2013-01-23,0.9993,0.0002,-0.0856,0.0771,0.3231,23.475,0.5643835616438356,0.1
A130817C00022000,A,2013-08-17,call,22.0,A,22.05,,23.0,,0,0,2013-01-23,0.9987,0.0004,-0.1066,0.1401,0.3231,22.525,0.5643835616438356,0.1
A130817C00023000,A,2013-08-17,call,23.0,A,20.95,,21.95,,0,0,2013-01-23,0.9977,0.0007,-0.1381,0.2396,0.3231,21.45,0.5643835616438356,0.1
A130817C00024000,A,2013-08-17,call,24.0,A,20.1,,21.0,,0,0,2013-01-23,0.9961,0.0011,-0.1834,0.3881,0.3231,20.55,0.5643835616438356,0.1
A130817C00025000,A,2013-08-17,call,25.0,A,19.1,,19.9,,0,0,2013-01-23,0.9936,0.0017,-0.2465,0.5986,0.3231,19.5,0.5643835616438356,0.1
A130817C00026000,A,2013-08-17,call,26.0,A,18.15,,18.95,,0,0,2013-01-23,0.99,0.0025,-0.331,0.8839,0.3231,18.549999999999997,0.5643835616438356,0.1
A130817C00027000,A,2013-08-17,call,27.0,A,17.15,,17.95,,0,0,2013-01-23,0.9851,0.0035,-0.4397,1.2547,0.3231,17.549999999999997,0.5643835616438356,0.1
A130817C00028000,A,2013-08-17,call,28.0,A,16.2,,17.0,,0,0,2013-01-23,0.9784,0.0047,-0.575,1.7186,0.3231,16.6,0.5643835616438356,0.1
A130817C00029000,A,2013-08-17,call,29.0,A,15.2,,16.0,,0,0,2013-01-23,0.9697,0.0064,-0.7376,2.2789,0.3231,15.6,0.5643835616438356,0.1
A130817C00030000,A,2013-08-17,call,30.0,A,14.25,,15.0,,0,0,2013-01-23,0.9588,0.0082,-0.9272,2.9342,0.3231,14.625,0.5643835616438356,0.1
A130817C00031000,A,2013-08-17,call,31.0,A,13.4,,14.05,,0,0,2013-01-23,0.9453,0.0103,-1.1417,3.6776,0.3231,13.725000000000001,0.5643835616438356,0.1
A130817C00032000,A,2013-08-17,call,32.0,A,12.45,,13.15,,0,0,2013-01-23,0.9299,0.0126,-1.3632,4.4646,0.3217,12.8,0.5643835616438356,0.1
A130817C00033000,A,2013-08-17,call,33.0,A,11.7,,11.85,,0,0,2013-01-23,0.9187,0.0147,-1.4575,4.9995,0.3083,11.774999999999999,0.5643835616438356,0.1
A130817C00034000,A,2013-08-17,call,34.0,A,10.8,,10.9,,0,0,2013-01-23,0.9039,0.0172,-1.5876,5.6641,0.2978,10.850000000000001,0.5643835616438356,0.1
A130817C00035000,A,2013-08-17,call,35.0,A,9.95,,10.05,,0,0,2013-01-23,0.8805,0.0202,-1.8361,6.6273,0.2968,10.0,0.5643835616438356,0.1
A130817C00036000,A,2013-08-17,call,36.0,A,9.05,,9.2,,0,0,2013-01-23,0.8584,0.0234,-2.0027,7.4535,0.2891,9.125,0.5643835616438356,0.1
A130817C00037000,A,2013-08-17,call,37.0,A,8.25,,8.35,,0,0,2013-01-23,0.8316,0.0267,-2.1947,8.3583,0.2838,8.3,0.5643835616438356,0.1
A130817C00038000,A,2013-08-17,call,38.0,A,7.45,,7.55,,0,0,2013-01-23,0.8014,0.0301,-2.3795,9.2639,0.2787,7.5,0.5643835616438356,0.1
A130817C00039000,A,2013-08-17,call,39.0,A,6.65,,6.8,,0,47,2013-01-23,0.7681,0.0336,-2.5438,10.1356,0.2732,6.725,0.5643835616438356,0.1
A130817C00040000,A,2013-08-17,call,40.0,A,5.95,,6.05,,0,11,2013-01-23,0.7307,0.0369,-2.706,10.972,0.2693,6.0,0.5643835616438356,0.1
A130817C00041000,A,2013-08-17,call,41.0,A,5.25,,5.35,,0,8,2013-01-23,0.6909,0.0402,-2.8234,11.7064,0.264,5.3,0.5643835616438356,0.1
A130817C00042000,A,2013-08-17,call,42.0,A,4.6,,4.7,,0,28,2013-01-23,0.6481,0.0431,-2.9137,12.3312,0.2592,4.65,0.5643835616438356,0.1
A130817C00043000,A,2013-08-17,call,43.0,A,4.0,,4.1,,0,9,2013-01-23,0.6027,0.0455,-2.9716,12.814,0.2549,4.05,0.5643835616438356,0.1
A130817C00044000,A,2013-08-17,call,44.0,A,3.45,,3.55,,1,1350,2013-01-23,0.5554,0.0474,-2.9937,13.1276,0.2511,3.5,0.5643835616438356,0.1
A130817C00045000,A,2013-08-17,call,45.0,A,2.95,,3.0,,10,68,2013-01-23,0.5066,0.0488,-2.9556,13.2537,0.2459,2.975,0.5643835616438356,0.1
A130817C00046000,A,2013-08-17,call,46.0,A,2.48,,2.54,,0,107,2013-01-23,0.4572,0.0494,-2.8861,13.1791,0.2418,2.51,0.5643835616438356,0.1
A130817C00047000,A,2013-08-17,call,47.0,A,2.07,,2.12,,0,31,2013-01-23,0.4079,0.0491,-2.7775,12.9017,0.238,2.0949999999999998,0.5643835616438356,0.1
A130817C00048000,A,2013-08-17,call,48.0,A,1.71,,1.76,,0,52,2013-01-23,0.3604,0.0479,-2.6405,12.4358,0.235,1.7349999999999999,0.5643835616438356,0.1
A130817C00049000,A,2013-08-17,call,49.0,A,1.4,,1.45,,0,50,2013-01-23,0.3145,0.0461,-2.4678,11.7946,0.2318,1.4249999999999998,0.5643835616438356,0.1
A130817C00050000,A,2013-08-17,call,50.0,A,1.13,,1.18,,6,57,2013-01-23,0.2713,0.0434,-2.2758,11.0147,0.2291,1.1549999999999998,0.5643835616438356,0.1
A130817C00052500,A,2013-08-17,call,52.5,A,0.63,,0.68,,0,11,2013-01-23,0.1776,0.0352,-1.7308,8.6458,0.2224,0.655,0.5643835616438356,0.1
A130817C00055000,A,2013-08-17,call,55.0,A,0.33,,0.38,,3,35,2013-01-23,0.109,0.0258,-1.216,6.2087,0.2179,0.355,0.5643835616438356,0.1
A130817C00060000,A,2013-08-17,call,60.0,A,0.07,,0.12,,0,1,2013-01-23,0.0352,0.011,-0.4926,2.5798,0.2129,0.095,0.5643835616438356,0.1
A140118C00020000,A,2014-01-18,call,20.0,A,23.75,,25.3,,0,2,2013-01-23,0.9903,0.0016,-0.2755,1.141,0.3738,24.525,0.9863013698630136,0.1
A140118C00023000,A,2014-01-18,call,23.0,A,20.8,,22.45,,0,0,2013-01-23,0.9751,0.0036,-0.5524,2.5644,0.3738,21.625,0.9863013698630136,0.1
A140118C00025000,A,2014-01-18,call,25.0,A,18.9,,20.4,,0,36,2013-01-23,0.9587,0.0054,-0.8067,3.8858,0.3738,19.65,0.9863013698630136,0.1
A140118C00028000,A,2014-01-18,call,28.0,A,16.2,,17.55,,0,0,2013-01-23,0.9353,0.0083,-1.0499,5.5513,0.3459,16.875,0.9863013698630136,0.1
A140118C00030000,A,2014-01-18,call,30.0,A,14.7,,15.3,,0,15,2013-01-23,0.9198,0.0107,-1.1338,6.5449,0.3176,15.0,0.9863013698630136,0.1
A140118C00032000,A,2014-01-18,call,32.0,A,13.0,,13.4,,0,104,2013-01-23,0.8918,0.0139,-1.3452,8.17,0.305,13.2,0.9863013698630136,0.1
A140118C00035000,A,2014-01-18,call,35.0,A,10.55,,10.75,,0,57,2013-01-23,0.8368,0.0196,-1.6562,10.832,0.2864,10.65,0.9863013698630136,0.1
A140118C00037000,A,2014-01-18,call,37.0,A,9.0,,9.2,,0,51,2013-01-23,0.7884,0.0237,-1.8775,12.7254,0.2784,9.1,0.9863013698630136,0.1
A140118C00040000,A,2014-01-18,call,40.0,A,6.95,,7.1,,0,196,2013-01-23,0.7008,0.0293,-2.162,15.2644,0.2695,7.025,0.9863013698630136,0.1
A140118C00042000,A,2014-01-18,call,42.0,A,5.7,,5.85,,0,673,2013-01-23,0.6354,0.0325,-2.2712,16.5148,0.2627,5.775,0.9863013698630136,0.1
A140118C00045000,A,2014-01-18,call,45.0,A,4.1,,4.25,,15,1034,2013-01-23,0.5298,0.0358,-2.3045,17.4863,0.2529,4.175,0.9863013698630136,0.1
A140118C00050000,A,2014-01-18,call,50.0,A,2.14,,2.22,,10,301,2013-01-23,0.3513,0.0354,-2.0111,16.3024,0.238,2.18,0.9863013698630136,0.1
A140118C00052500,A,2014-01-18,call,52.5,A,1.48,,1.55,,0,52,2013-01-23,0.2713,0.0325,-1.7497,14.5673,0.2322,1.5150000000000001,0.9863013698630136,0.1
A140118C00055000,A,2014-01-18,call,55.0,A,1.0,,1.06,,0,371,2013-01-23,0.2033,0.0282,-1.463,12.4251,0.228,1.03,0.9863013698630136,0.1
A140118C00060000,A,2014-01-18,call,60.0,A,0.43,,0.5,,0,79,2013-01-23,0.1074,0.0188,-0.9374,8.125,0.224,0.46499999999999997,0.9863013698630136,0.1
A150117C00020000,A,2015-01-17,call,20.0,A,23.7,,25.6,,0,0,2013-01-23,0.9761,0.0028,-0.344,3.5065,0.3251,24.65,1.9835616438356165,0.1
A150117C00023000,A,2015-01-17,call,23.0,A,20.95,,22.85,,0,0,2013-01-23,0.953,0.0047,-0.564,6.1259,0.3251,21.9,1.9835616438356165,0.1
A150117C00025000,A,2015-01-17,call,25.0,A,19.4,,20.95,,0,0,2013-01-23,0.9345,0.0064,-0.705,7.9498,0.3194,20.174999999999997,1.9835616438356165,0.1
A150117C00028000,A,2015-01-17,call,28.0,A,17.0,,18.45,,0,0,2013-01-23,0.8972,0.0091,-0.959,11.1681,0.3166,17.725,1.9835616438356165,0.1
A150117C00030000,A,2015-01-17,call,30.0,A,15.55,,16.85,,0,0,2013-01-23,0.8649,0.0109,-1.1628,13.5468,0.3206,16.200000000000003,1.9835616438356165,0.1
A150117C00033000,A,2015-01-17,call,33.0,A,13.15,,13.8,,0,0,2013-01-23,0.8292,0.0143,-1.2054,15.8275,0.2842,13.475000000000001,1.9835616438356165,0.1
A150117C00035000,A,2015-01-17,call,35.0,A,11.75,,12.4,,0,0,2013-01-23,0.7903,0.0164,-1.3469,17.96,0.2819,12.075,1.9835616438356165,0.1
A150117C00037000,A,2015-01-17,call,37.0,A,10.45,,11.55,,0,9,2013-01-23,0.7451,0.0177,-1.5367,20.0228,0.291,11.0,1.9835616438356165,0.1
A150117C00040000,A,2015-01-17,call,40.0,A,8.85,,9.75,,0,279,2013-01-23,0.6804,0.0198,-1.6934,22.2886,0.2899,9.3,1.9835616438356165,0.1
A150117C00042000,A,2015-01-17,call,42.0,A,7.8,,8.2,,0,237,2013-01-23,0.6357,0.0217,-1.6982,23.4249,0.277,8.0,1.9835616438356165,0.1
A150117C00045000,A,2015-01-17,call,45.0,A,6.35,,7.15,,0,22,2013-01-23,0.5685,0.0225,-1.7875,24.5117,0.28,6.75,1.9835616438356165,0.1
A150117C00047000,A,2015-01-17,call,47.0,A,5.5,,5.85,,0,17,2013-01-23,0.5192,0.0238,-1.7353,24.8503,0.2684,5.675,1.9835616438356165,0.1
A150117C00050000,A,2015-01-17,call,50.0,A,4.35,,5.0,,0,28,2013-01-23,0.4547,0.0236,-1.7263,24.7184,0.2693,4.675,1.9835616438356165,0.1
A150117C00052500,A,2015-01-17,call,52.5,A,3.55,,3.9,,0,4,2013-01-23,0.3948,0.0238,-1.612,24.011,0.2592,3.7249999999999996,1.9835616438356165,0.1
A150117C00055000,A,2015-01-17,call,55.0,A,2.9,,3.2,,2,15,2013-01-23,0.3435,0.023,-1.5197,22.9396,0.2562,3.05,1.9835616438356165,0.1
A150117C00060000,A,2015-01-17,call,60.0,A,1.86,,2.28,,0,5,2013-01-23,0.2569,0.0204,-1.3166,20.1042,0.254,2.07,1.9835616438356165,0.1
A130216C00018000,A,2013-02-16,call,18.0,A,25.15,,28.3,,0,0,2013-01-24,1.0,0.0,-0.0545,0.0,0.4384,26.725,0.06301369863013699,0.1
A130216C00019000,A,2013-02-16,call,19.0,A,24.15,,27.3,,0,0,2013-01-24,1.0,0.0,-0.0575,0.0,0.4384,25.725,0.06301369863013699,0.1
A130216C00020000,A,2013-02-16,call,20.0,A,23.15,,26.25,,0,0,2013-01-24,1.0,0.0,-0.0605,0.0,0.4384,24.7,0.06301369863013699,0.1
A130216C00021000,A,2013-02-16,call,21.0,A,22.15,,25.25,,0,0,2013-01-24,1.0,0.0,-0.0636,0.0,0.4384,23.7,0.06301369863013699,0.1
A130216C00022000,A,2013-02-16,call,22.0,A,21.15,,24.25,,0,0,2013-01-24,1.0,0.0,-0.0667,0.0,0.4384,22.7,0.06301369863013699,0.1
A130216C00023000,A,2013-02-16,call,23.0,A,20.15,,23.25,,0,0,2013-01-24,1.0,0.0,-0.0696,0.0,0.4384,21.7,0.06301369863013699,0.1
A130216C00024000,A,2013-02-16,call,24.0,A,19.15,,22.25,,0,0,2013-01-24,1.0,0.0,-0.0727,0.0,0.4384,20.7,0.06301369863013699,0.1
A130216C00025000,A,2013-02-16,call,25.0,A,18.15,,21.25,,0,0,2013-01-24,1.0,0.0,-0.0757,0.0,0.4384,19.7,0.06301369863013699,0.1
A130216C00026000,A,2013-02-16,call,26.0,A,18.3,,18.85,,0,0,2013-01-24,1.0,0.0,-0.0788,0.0,0.4384,18.575000000000003,0.06301369863013699,0.1
A130216C00027000,A,2013-02-16,call,27.0,A,17.25,,17.85,,0,0,2013-01-24,1.0,0.0,-0.082,0.0001,0.4384,17.55,0.06301369863013699,0.1
A130216C00028000,A,2013-02-16,call,28.0,A,16.3,,16.85,,0,0,2013-01-24,1.0,0.0,-0.0859,0.0002,0.4384,16.575000000000003,0.06301369863013699,0.1
A130216C00029000,A,2013-02-16,call,29.0,A,15.25,,15.85,,0,0,2013-01-24,1.0,0.0,-0.0923,0.0013,0.4384,15.55,0.06301369863013699,0.1
A130216C00030000,A,2013-02-16,call,30.0,A,14.5,,14.85,,3,3,2013-01-24,0.9999,0.0001,-0.1061,0.0043,0.4384,14.675,0.06301369863013699,0.1
A130216C00031000,A,2013-02-16,call,31.0,A,13.4,,13.85,,0,4,2013-01-24,0.9997,0.0002,-0.1391,0.0126,0.4384,13.625,0.06301369863013699,0.1
A130216C00032000,A,2013-02-16,call,32.0,A,12.3,,12.85,,0,1,2013-01-24,0.9991,0.0005,-0.2146,0.0329,0.4384,12.575,0.06301369863013699,0.1
A130216C00033000,A,2013-02-16,call,33.0,A,11.35,,11.85,,0,0,2013-01-24,0.9978,0.0014,-0.3747,0.0767,0.4384,11.6,0.06301369863013699,0.1
A130216C00034000,A,2013-02-16,call,34.0,A,10.4,,10.85,,0,0,2013-01-24,0.9949,0.003,-0.6821,0.1618,0.4384,10.625,0.06301369863013699,0.1
A130216C00035000,A,2013-02-16,call,35.0,A,9.65,,9.75,,0,116,2013-01-24,0.9894,0.0057,-1.2166,0.3104,0.4384,9.7,0.06301369863013699,0.1
A130216C00036000,A,2013-02-16,call,36.0,A,8.65,,8.8,,0,114,2013-01-24,0.9795,0.0102,-2.0621,0.546,0.4384,8.725000000000001,0.06301369863013699,0.1
A130216C00037000,A,2013-02-16,call,37.0,A,7.7,,7.8,,0,775,2013-01-24,0.9634,0.0166,-3.282,0.8863,0.4384,7.75,0.06301369863013699,0.1
A130216C00038000,A,2013-02-16,call,38.0,A,6.7,,6.8,,0,1127,2013-01-24,0.959,0.0206,-3.1784,0.9717,0.3865,6.75,0.06301369863013699,0.1
A130216C00039000,A,2013-02-16,call,39.0,A,5.7,,5.85,,1,14734,2013-01-24,0.9459,0.0283,-3.5928,1.2137,0.3511,5.775,0.06301369863013699,0.1
A130216C00040000,A,2013-02-16,call,40.0,A,4.75,,4.85,,0,2213,2013-01-24,0.9226,0.0407,-4.334,1.6017,0.3227,4.8,0.06301369863013699,0.1
A130216C00041000,A,2013-02-16,call,41.0,A,3.85,,3.95,,25,1159,2013-01-24,0.872,0.06,-6.0715,2.3116,0.3158,3.9000000000000004,0.06301369863013699,0.1
A130216C00042000,A,2013-02-16,call,42.0,A,2.97,,3.05,,0,1627,2013-01-24,0.8131,0.0833,-7.1766,2.9674,0.2918,3.01,0.06301369863013699,0.1
A130216C00043000,A,2013-02-16,call,43.0,A,2.17,,2.22,,54,4313,2013-01-24,0.7251,0.1108,-8.3004,3.6851,0.2726,2.1950000000000003,0.06301369863013699,0.1
A130216C00044000,A,2013-02-16,call,44.0,A,1.48,,1.53,,123,19759,2013-01-24,0.6049,0.1338,-9.136,4.2539,0.2606,1.505,0.06301369863013699,0.1
A130216C00045000,A,2013-02-16,call,45.0,A,0.93,,0.96,,209,1082,2013-01-24,0.4645,0.1442,-9.0062,4.3897,0.2494,0.9450000000000001,0.06301369863013699,0.1
A130216C00046000,A,2013-02-16,call,46.0,A,0.53,,0.56,,33,654,2013-01-24,0.3226,0.1341,-7.8873,3.964,0.2422,0.545,0.06301369863013699,0.1
A130216C00047000,A,2013-02-16,call,47.0,A,0.27,,0.3,,2,284,2013-01-24,0.2005,0.1072,-6.0176,3.0975,0.2367,0.28500000000000003,0.06301369863013699,0.1
A130216C00048000,A,2013-02-16,call,48.0,A,0.12,,0.15,,2,241,2013-01-24,0.1116,0.0737,-4.0134,2.0984,0.2332,0.135,0.06301369863013699,0.1
A130216C00049000,A,2013-02-16,call,49.0,A,0.05,,0.09,,0,209,2013-01-24,0.0617,0.0462,-2.6271,1.3449,0.2383,0.07,0.06301369863013699,0.1
A130216C00050000,A,2013-02-16,call,50.0,A,0.02,,0.05,,0,86,2013-01-24,0.0323,0.027,-1.5883,0.7987,0.2427,0.035,0.06301369863013699,0.1
A130216C00055000,A,2013-02-16,call,55.0,A,0.0,,0.03,,0,10,2013-01-24,0.0002,0.0004,-0.0239,0.012,0.2427,0.015,0.06301369863013699,0.1
A130216C00060000,A,2013-02-16,call,60.0,A,0.0,,0.03,,0,2,2013-01-24,0.0,0.0,-0.0001,0.0,0.2427,0.015,0.06301369863013699,0.1
A130316C00035000,A,2013-03-16,call,35.0,A,9.35,,10.4,,0,0,2013-01-24,0.9421,0.0158,-3.1712,1.9219,0.4411,9.875,0.13972602739726028,0.1
A130316C00037000,A,2013-03-16,call,37.0,A,7.45,,8.4,,0,0,2013-01-24,0.9206,0.0235,-3.4714,2.4511,0.3793,7.925000000000001,0.13972602739726028,0.1
A130316C00038000,A,2013-03-16,call,38.0,A,6.5,,7.6,,0,0,2013-01-24,0.9039,0.0292,-3.707,2.826,0.3519,7.05,0.13972602739726028,0.1
A130316C00039000,A,2013-03-16,call,39.0,A,5.75,,6.2,,0,0,2013-01-24,0.8978,0.0356,-3.3374,2.9563,0.3017,5.975,0.13972602739726028,0.1
A130316C00040000,A,2013-03-16,call,40.0,A,4.85,,5.2,,0,0,2013-01-24,0.8659,0.0461,-3.7719,3.5842,0.2824,5.025,0.13972602739726028,0.1
A130316C00041000,A,2013-03-16,call,41.0,A,4.0,,4.35,,0,0,2013-01-24,0.8134,0.0587,-4.5465,4.4508,0.2757,4.175,0.13972602739726028,0.1
A130316C00042000,A,2013-03-16,call,42.0,A,3.25,,3.4,,0,0,2013-01-24,0.7561,0.0734,-4.9542,5.2013,0.2577,3.325,0.13972602739726028,0.1
A130316C00043000,A,2013-03-16,call,43.0,A,2.56,,2.62,,3,11,2013-01-24,0.6778,0.0871,-5.4388,5.9481,0.2483,2.59,0.13972602739726028,0.1
A130316C00044000,A,2013-03-16,call,44.0,A,1.91,,1.96,,3,14,2013-01-24,0.5857,0.0981,-5.688,6.4629,0.2396,1.935,0.13972602739726028,0.1
A130316C00045000,A,2013-03-16,call,45.0,A,1.36,,1.4,,121,121,2013-01-24,0.4839,0.1039,-5.6055,6.6108,0.2313,1.38,0.13972602739726028,0.1
A130316C00046000,A,2013-03-16,call,46.0,A,0.92,,0.95,,7,64,2013-01-24,0.3788,0.1023,-5.1744,6.3085,0.2241,0.935,0.13972602739726028,0.1
A130316C00047000,A,2013-03-16,call,47.0,A,0.58,,0.61,,21,2,2013-01-24,0.2785,0.0932,-4.4228,5.5679,0.2173,0.595,0.13972602739726028,0.1
A130316C00048000,A,2013-03-16,call,48.0,A,0.35,,0.38,,1,1,2013-01-24,0.1935,0.0775,-3.5459,4.5504,0.2134,0.365,0.13972602739726028,0.1
A130316C00049000,A,2013-03-16,call,49.0,A,0.2,,0.23,,100,8,2013-01-24,0.1276,0.0596,-2.6682,3.4627,0.2112,0.21500000000000002,0.13972602739726028,0.1
A130316C00050000,A,2013-03-16,call,50.0,A,0.11,,0.13,,12,48,2013-01-24,0.0789,0.0425,-1.8575,2.4399,0.2088,0.12,0.13972602739726028,0.1
A130316C00052500,A,2013-03-16,call,52.5,A,0.01,,0.06,,0,0,2013-01-24,0.0223,0.0151,-0.6812,0.8816,0.2122,0.034999999999999996,0.13972602739726028,0.1
A130316C00055000,A,2013-03-16,call,55.0,A,0.0,,0.03,,0,0,2013-01-24,0.0127,0.008,-0.4847,0.5431,0.2453,0.015,0.13972602739726028,0.1
A130518C00018000,A,2013-05-18,call,18.0,A,24.6,,29.1,,0,0,2013-01-24,1.0,0.0,-0.0545,0.0,0.3288,26.85,0.31232876712328766,0.1
A130518C00019000,A,2013-05-18,call,19.0,A,23.8,,28.0,,0,0,2013-01-24,1.0,0.0,-0.0575,0.0001,0.3288,25.9,0.31232876712328766,0.1
A130518C00020000,A,2013-05-18,call,20.0,A,22.55,,27.1,,0,0,2013-01-24,1.0,0.0,-0.0607,0.0004,0.3288,24.825000000000003,0.31232876712328766,0.1
A130518C00021000,A,2013-05-18,call,21.0,A,22.25,,25.25,,0,0,2013-01-24,1.0,0.0,-0.0643,0.0014,0.3288,23.75,0.31232876712328766,0.1
A130518C00022000,A,2013-05-18,call,22.0,A,21.0,,24.25,,0,0,2013-01-24,1.0,0.0,-0.0686,0.0039,0.3288,22.625,0.31232876712328766,0.1
A130518C00023000,A,2013-05-18,call,23.0,A,20.2,,23.2,,0,0,2013-01-24,0.9999,0.0,-0.0748,0.0099,0.3288,21.7,0.31232876712328766,0.1
A130518C00024000,A,2013-05-18,call,24.0,A,19.3,,22.25,,0,0,2013-01-24,0.9998,0.0001,-0.0846,0.0228,0.3288,20.775,0.31232876712328766,0.1
A130518C00025000,A,2013-05-18,call,25.0,A,18.5,,20.8,,0,5,2013-01-24,0.9994,0.0002,-0.1011,0.0483,0.3288,19.65,0.31232876712328766,0.1
A130518C00026000,A,2013-05-18,call,26.0,A,17.6,,20.05,,0,0,2013-01-24,0.9989,0.0005,-0.1288,0.095,0.3288,18.825000000000003,0.31232876712328766,0.1
A130518C00027000,A,2013-05-18,call,27.0,A,16.6,,18.75,,0,0,2013-01-24,0.9978,0.0009,-0.1736,0.1743,0.3288,17.675,0.31232876712328766,0.1
A130518C00028000,A,2013-05-18,call,28.0,A,15.6,,17.75,,0,0,2013-01-24,0.9959,0.0015,-0.2432,0.3004,0.3288,16.675,0.31232876712328766,0.1
A130518C00029000,A,2013-05-18,call,29.0,A,14.65,,16.75,,0,0,2013-01-24,0.9929,0.0023,-0.3459,0.4895,0.3288,15.7,0.31232876712328766,0.1
A130518C00030000,A,2013-05-18,call,30.0,A,14.3,,15.4,,0,3,2013-01-24,0.9883,0.0037,-0.4903,0.7577,0.3288,14.850000000000001,0.31232876712328766,0.1
A130518C00031000,A,2013-05-18,call,31.0,A,13.3,,14.45,,0,0,2013-01-24,0.9817,0.0055,-0.6836,1.1191,0.3288,13.875,0.31232876712328766,0.1
A130518C00032000,A,2013-05-18,call,32.0,A,12.3,,13.45,,0,1,2013-01-24,0.9723,0.0078,-0.9311,1.5834,0.3288,12.875,0.31232876712328766,0.1
A130518C00033000,A,2013-05-18,call,33.0,A,11.4,,12.55,,0,38,2013-01-24,0.9598,0.0106,-1.2344,2.1539,0.3288,11.975000000000001,0.31232876712328766,0.1
A130518C00034000,A,2013-05-18,call,34.0,A,10.4,,11.45,,0,0,2013-01-24,0.9514,0.013,-1.3583,2.509,0.3125,10.925,0.31232876712328766,0.1
A130518C00035000,A,2013-05-18,call,35.0,A,9.6,,10.1,,0,0,2013-01-24,0.9405,0.016,-1.507,2.9438,0.2974,9.85,0.31232876712328766,0.1
A130518C00036000,A,2013-05-18,call,36.0,A,8.8,,9.15,,0,162,2013-01-24,0.9254,0.0199,-1.7091,3.5091,0.2851,8.975000000000001,0.31232876712328766,0.1
A130518C00037000,A,2013-05-18,call,37.0,A,8.05,,8.15,,5,402,2013-01-24,0.8924,0.0254,-2.2697,4.6052,0.2931,8.100000000000001,0.31232876712328766,0.1
A130518C00038000,A,2013-05-18,call,38.0,A,7.05,,7.4,,0,102,2013-01-24,0.865,0.0306,-2.5718,5.4023,0.2847,7.225,0.31232876712328766,0.1
A130518C00039000,A,2013-05-18,call,39.0,A,6.3,,6.4,,0,181,2013-01-24,0.8328,0.0365,-2.8584,6.2303,0.2756,6.35,0.31232876712328766,0.1
A130518C00040000,A,2013-05-18,call,40.0,A,5.5,,5.6,,0,513,2013-01-24,0.7917,0.0426,-3.2002,7.1371,0.2706,5.55,0.31232876712328766,0.1
A130518C00041000,A,2013-05-18,call,41.0,A,4.7,,4.85,,54,338,2013-01-24,0.7461,0.0489,-3.468,7.9725,0.2634,4.775,0.31232876712328766,0.1
A130518C00042000,A,2013-05-18,call,42.0,A,4.0,,4.1,,0,631,2013-01-24,0.6939,0.0549,-3.6914,8.7294,0.2567,4.05,0.31232876712328766,0.1
A130518C00043000,A,2013-05-18,call,43.0,A,3.3,,3.4,,0,418,2013-01-24,0.6371,0.061,-3.7939,9.3362,0.2473,3.3499999999999996,0.31232876712328766,0.1
A130518C00044000,A,2013-05-18,call,44.0,A,2.73,,2.8,,0,378,2013-01-24,0.5732,0.0646,-3.8994,9.7605,0.2437,2.7649999999999997,0.31232876712328766,0.1
A130518C00045000,A,2013-05-18,call,45.0,A,2.19,,2.25,,0,1187,2013-01-24,0.5064,0.0674,-3.8614,9.9267,0.2377,2.2199999999999998,0.31232876712328766,0.1
A130518C00046000,A,2013-05-18,call,46.0,A,1.72,,1.77,,32,127,2013-01-24,0.4378,0.0682,-3.7209,9.8071,0.2322,1.745,0.31232876712328766,0.1
A130518C00047000,A,2013-05-18,call,47.0,A,1.33,,1.36,,1,477,2013-01-24,0.37,0.0667,-3.4897,9.3961,0.2276,1.3450000000000002,0.31232876712328766,0.1
A130518C00048000,A,2013-05-18,call,48.0,A,1.0,,1.04,,26,1401,2013-01-24,0.3057,0.0629,-3.1842,8.7255,0.2239,1.02,0.31232876712328766,0.1
A130518C00049000,A,2013-05-18,call,49.0,A,0.73,,0.77,,0,41,2013-01-24,0.2455,0.0576,-2.8018,7.8321,0.2197,0.75,0.31232876712328766,0.1
A130518C00050000,A,2013-05-18,call,50.0,A,0.52,,0.56,,160,726,2013-01-24,0.1922,0.0508,-2.3908,6.8003,0.2161,0.54,0.31232876712328766,0.1
A130518C00052500,A,2013-05-18,call,52.5,A,0.2,,0.24,,13,172,2013-01-24,0.0951,0.0322,-1.4408,4.2085,0.2108,0.22,0.31232876712328766,0.1
A130518C00055000,A,2013-05-18,call,55.0,A,0.06,,0.12,,0,5,2013-01-24,0.0428,0.0175,-0.7688,2.2647,0.2093,0.09,0.31232876712328766,0.1
A130518C00060000,A,2013-05-18,call,60.0,A,0.0,,0.05,,0,0,2013-01-24,0.0068,0.0037,-0.1611,0.4754,0.2093,0.025,0.31232876712328766,0.1
A130817C00021000,A,2013-08-17,call,21.0,A,23.15,,24.3,,0,0,2013-01-24,0.9978,0.0005,-0.1386,0.2265,0.3721,23.725,0.5616438356164384,0.1
